product_name,Attributes
"LENCENT Universal Travel Adapter, International Charger with 3 USB Ports and Type-C PD Fast Charging Adaptor for iPhone, Samsung, Tablet, Gopro. for 200 Countries Type A/C/G/I (USA, UK, EU AUS), White","Product Sheet Size:type, Product Weight:150 Grams"
"Gzar Universal Travel Adapter, International Power Plug, Fast Charger All in One Power Supply Adapter | 4 USB Port 3.4A, All in One Plug Adapter, Worldwide Plug(UK EU US AU) (4 USB)","Product Made in:United Arab Emirates, Product Sheet Size:type, Product Style:Style: 4 USB"
"LENCENT Universal Travel Adapter, GaN III 45W International Charger with 3 USB Ports &amp; 2 Type-C PD Fast Charging, Worldwide Plug Adaptor for iPhone,Samsung,Laptops, Type A/C/G/I (USA/UK/EU/AUS), White","Product Compatible Devices:Headphone,MP3,iPhone,Laptop and Other USB/AC DevicesGoogle Pixel 6 Pro /6 / 5 / Pixel 4a and Other USB Devices., Samsung Galaxy S22 Ultra/S21 Ultra Series and More;, IPhone 14/14 Pro/14 Pro Max/14 Pl, Product Connectivity technology:USBUsb, Product Made in:China, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:â‘ international EU/UK/US/AUS Plug Adapterâ‘¡ GaN III Techâ‘¢45W Fast Chargingâ‘£5-USB Ports &amp; 1-AC Universal Outletâ‘¤Ideal for Travel &amp; Gifts â‘ international EU/UK/US/AUS Plug Adapterâ‘¡ GaN III T"
"PEGANT 65W GaN PD USB-C Fast Charger, 3-Ports Wall Charger PD3 QC3.0 Power Delivery Adapter for MacBook, iPad, iPhone 12/Pro/Mini/Pro Max, Laptops, Samsung, Huawei, OnePlus, Xiaomi, Dell, Lenovo","Product Compatible Devices:Laptops / Tablets /iPhone 12/12 Mini/12 Pro/12 Pro Max/XS/XS Max/XR/X /11/11 Pro/11 Pro max/8 Plus/8/7/6; Samsung Galaxy S21 Ultra/S21+/ S21/ S20 Ultra/ S20+/ S20/S20 FE /S10/S10e/S10+/S9/S9+/S8/S8+, Product Connectivity technology:USBUsb, Product Included Components:65W Charger, UK plug, EU plug, AU Plug, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Up to 8 kinds of fast-charging protocol, Charging Station with 2 USB-C Port and 1 USB-A QC 3.0 port for 3 Devices, Foldable USB C Wall Charger, 65W laptops charging, Compact and Portable, 30% Smaller"
"5 in 1 Universal International Power Travel Plug Adapter with 2.4A Wall Charger, 3x USB-A 3.0A, 1x USB C, and Worldwide AC Outlet for Europe, USA, UK, AUS, and Asia.","Product Made in:China, Product Sheet Size:type"
"IBERLS for 45W Samsung Charger Plug with 1.5M Cable for Samsung Galaxy S23/S23+/S23Ultra S22/S22+/S22Ultra S21/S21+/S21Ultra S20 A33,A72,A71,A53,A52,A51,A50,M33, UK Wall USB C Power Adapter","Product Compatible Devices:LaptopsSamsung Galaxy Note 10, Samsung Galaxy S8 Plus, Product Connectivity technology:USBUsb, Product Made in:China, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Short Circuit Protection, Fast Charging"
"25W Fast Charger for Samsung Galaxy S23, S23+, S22, S22Ultra, S22+, S21, S20, A32, A33, A53, A73, USB C Super Fast Charger Plug with 1.5m Type C Charging Cable","Product Compatible Devices:Cellular PhonesSamsung Galaxy Note 10, Product Connectivity technology:USBUsb, Product Included Components:USB Cable, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Fast Charging"
"25W Fast Charger for Samsung Galaxy S23, S22, S22Ultra, S22+, S21, S20, A32, A33, A53, A73, USB C Super Fast Charger Plug with 1.5m Type C Charging Cable","Product Compatible Devices:LaptopsSamsung Galaxy Note 10, Product Connectivity technology:USBUsb, Product Included Components:USB Cable, Product Made in:China, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Fast Charging"
"LENCENT Multi Plug Extension Socket, 3 Way Electrical Outlet Extender, Wall Charger, Universal Plug Adapter, Charging Station for Home, Office, Kitchen, Individually Switched","Product Made in:China, Product Sheet Size:type, Product Voltage:250"
"UK to US Travel Adaptor Plug with Safety Shutter and Rotatable Pins, Suitable for People from UK/EU/UAE/KSA/HK/Singapore Travelling in US/JP/Canada/Australia/China etc.(3 Pieces)","Product Made in:China, Product Sheet Size:type, Product Weight:25 Grams"
"UGREEN iPhone 14 Pro Charger Fast PD20W USB C Wall Charger Fast Charging Type-C Charger Plug Universal Travel Adapter USB-C Plug Compatible for iPad, iPhone 14 Pro Max/14 Pro/14 Plus/14/13/12-2Pack","Product Compatible Devices:Samsung Galaxy A80/ A70/A60/A50/A40, A13 LTE, A32, M12 LTE, A03 LTE, A03s LTE, A22, A03 LTE, A23, A13, A12, A02, A03, A52, A53,etc., Huawei Mate X2/ Mate 40E Pro/ Mate 40/ Mate 30 Pro/ Mate 30/ Mate, Product Connectivity technology:USBUSB Type C, Product Included Components:Instruction Manual, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Travel, Fast Charging"
"UGREEN iPhone 14 Pro Charger Fast PD20W USB C Wall Charger Fast Charging Type-C Charger Plug Universal Travel Adapter USB-C Plug Compatible for iPhone 14 Pro Max/14 Pro/14 Plus/14/13/12/11,Samsung,etc",Product Sheet Size:type
"UGREEN iPhone Charger Type C PD 20W Fast USB C Charger iPhone Fast Charger Head Type-C Charger Plug Universal Travel Adapter USB-C Plug Compatible for iPhone 14 Pro Max/14 Pro/14 Plus/14/13/12/11,etc","Product Compatible Devices:Samsung Galaxy A80/ A70/A60/A50/A40, A13 LTE, A32, M12 LTE, A03 LTE, A03s LTE, A22, A03 LTE, A23, A13, A12, A02, A03, A52, A53,etc., Huawei Mate X2/ Mate 40E Pro/ Mate 40/ Mate 30 Pro/ Mate 30/ Mate, Product Connectivity technology:USBUsb, Product Included Components:Instruction Manual, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Travel, Fast Charging"
"UGREEN iPhone Charger Type C PD 20W Fast USB C Charger iPhone Fast Charger Head Type-C Charger Plug Universal Travel Adapter USB-C Plug Compatible for iPhone 14 Pro Max/14 Pro/14 Plus/14/13/12/11,etc","Product Compatible Devices:Samsung Galaxy A80/ A70/A60/A50/A40, A13 LTE, A32, M12 LTE, A03 LTE, A03s LTE, A22, A03 LTE, A23, A13, A12, A02, A03, A52, A53,etc., Huawei Mate X2/ Mate 40E Pro/ Mate 40/ Mate 30 Pro/ Mate 30/ Mate, Product Connectivity technology:USBUSB Type C, Product Included Components:Instruction Manual, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Travel, Fast Charging"
SKEIDO Universal UK to EU Power Travel Plug Adapter - 10A/16A 240V,"Product color:Black, Product Sheet Size:type, Product Weight:24 Grams"
"BRAVE Universal Travel Adapter Travel Plug 75W GaN, Worldwide Travel Adapter with 5 Port AC Power Converter with smart 2 USB Ports + 3Type-C Fast Charge+ Universal AC Socket BTC-30 (BLACK)","Product Sheet Size:type, Product Style:Style: BTC-30 75W"
Brave Travel Desktop Power Strip 75W GaN 5 Port AC Power Converter with 2 USB and 3 Type-c Universal Travel Plug Adapter BTC-31 (BLACK),"Product Sheet Size:type, Product Style:Style: BTC-31 75W"
"BRAVE Universal Travel Adapter Travel Plug 20W, Worldwide Travel Adapter with 20W 4 Port AC Power Converter with 3 USB and 1 Type-c Universal Travel Plug Adapter BTC-33 (BLACK)","Product Sheet Size:type, Product Style:Style: BTC-33 20W"
"PEGANT 20W USB C PD Fast Charger with USB-C C-C Cable Dual Port Type-C QC3.0 Wall Adapter UK Plug for Samsung Pixel Huawei OnePlus Xiaomi and More (C-C Cable, Black)","Product Compatible Devices:Smartphones, Game Consoles, TabletsIPhone 13 / iPhone 12, Huawei P20 Lite, Apple iPhone 11 Pro, Huawei P30, Apple iPhone XR, Motorola Moto G7, Huawei P9, Google Pixel, Apple iPhone 11 Pro Max, IPhone, Product Connectivity technology:USBUsb, Product Included Components:1x USB Fast Charger + 1x USB-C to USB-C Cable, Product Made in:China, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Fast Charging"
"PEGANT 20W USB C PD Fast Charger with USB-C C-C Cable Dual Port Type-C QC3.0 Wall Adapter UK Plug for Samsung Pixel Huawei OnePlus Xiaomi and More (C-C Cable, White)","Product Compatible Devices:Smartphonesï¼šSamsung, iPhone, Xiaomi, Huawei, OPPO, Vivo, Oneplus, Realme, etc., Othersï¼šAirPods Pro, Power Bank, MP3 Player, MagSafe, etc, smartwatches Smartphonesï¼šSamsung, iPhone, Xiaomi, Huawe, Product Connectivity technology:USBUsb, Product Included Components:1x USB Fast Charger + 1x USB-C to USB-C Cable, Product Made in:China, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Fast Charging"
"Travel Adapter GAN 65W Type C Quick Charge + Smart 2 USB-A Ports Universal Travel Adapter, ROKXY All In One Adapter For Phones/Tablets/Laptops/, AC Outlet - Plugs UAE/UK/US/EU/AU, Auto Resetting Fuse","Product Sheet Size:type, Product Style:Style: GaN 65W 3 USB"
"Travel Adapter 3A Quick Charge Type C + Smart 3 USB-A 2.4A Ports, ROKXY Universal Travel Adapter, One Adapter For Phones, Tablets, AC Outlet - Plugs UAE UK US EU AU, 6.3A Replaceable Fuse","Product Sheet Size:type, Product Style:Style: PD 30 W 5 USB, Product Weight:127 Grams"
"Travel Adapter PD 3.0 30W Quick Charge 2 Type C + Smart 3 USB-A Ports, ROKXY Universal Travel Adapter, One Adapter For Phones, Tablets, AC Outlet - Plugs UAE UK US EU AU, Auto Resetting Fuse","Product Sheet Size:type, Product Style:Style: PD 30 W 5 USB"
"Travel Adapter PD 3.0 45W Type C Quick Charge + Smart 4 USB-A Ports Universal Travel Adapter, ROKXY All In One Adapter For Phones, Tablets, AC Outlet - Plugs UAE UK US EU AU, Auto Resetting Fuse","Product Sheet Size:type, Product Style:Style: PD 45W 5 USB"
"[2-Pack]US USA America/Canada/EU Europe European/AU to UAE and UK Plug Converter, 3-Pin Travel Adapter Plug, Universal Socket Travel Adaptor and Converter (Black (2-Pack))",Product Sheet Size:type
"[2-Pack]US USA America/Canada/EU Europe European/AU to UAE and UK Plug Converter, 3-Pin Travel Adapter Plug, Universal Socket Travel Adaptor and Converter (White (2-Pack))",Product Sheet Size:type
UGREEN PD 40W USB C Charger Foldable iPhone 14 Charger 20W 2-Port iPad Fast Charger Type C Wall Plug Dual USB-C Samsung Charger PD Fast Charging Adapter Foldable Charger USB C Plug Phone Charger White,"Product Compatible Devices:Apple iPhone 14 Pro/14 Pro Max/14 Plus/14, iPhone 13 Pro Max / 13 Pro / 13 / 12 / 12 Pro Max/ 12 Pro/ 12 mini/ SE 2022 / 11 / 11 Pro / 11 Pro / SE 2020 / XS / XR / X / 8, etc. iPad Pro; iPad Air; iPa, Product Connectivity technology:USBUsb, Product Included Components:Instruction Manual, Product Language:English, Product Language/s:English, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Travel, Short Circuit Protection, Fast Charging"
"Universal International Travel Power Adapter High Speed with 3 USB + 1 Type C , Black",Product Sheet Size:type
"LENCENT Multi Plug Extension Socket with USB, 2 Way Electrical Outlet Extender with 2 USB, Wall Charger, Universal Plug Adapter, Charging Station for Home, Office, Kitchen, Individually Switched","Product Made in:China, Product Sheet Size:type, Product Voltage:250"
SDBAUX Multi USB Charger Cable Retractable 3 in 1 Multiple Charging Cord Adapter with Phone Type C Micro USB Port Connectors Compatible with Cell Phones Tablets Universal Use (2Pack 3.3ft),"Product Compatible Devices:S21 S20 S10 S9 S8 6P/5X OnePlus 2/3/4/5, z2 play/Google Pixel/XL/2/2 XL Bluetooth Speakers/Headphone/Earphone/MP4/MP3/GPS device. S21 S20 S10 S9 S8 6P/5X OnePlus 2/3/4/5, z2 play/Google Pixel/XL/2/2, Product Connectivity technology:USB Type C, Lightning, Micro USB, Product Sheet Size:type, Product Special Feature:Retractable multiple charging ports"
"Fast USB Charger, 4-Port USB Fast Charger Plug with 44W Intelligent Quick Charge 3.0 Charger Adapter, Multi USB Charging Block for iPhone 14 13 12 11 Pro Max XS 8 7 6s,Samsung S21 S20 S10 S9 S8","Product Compatible Devices:Cellular PhonesApple iPhone 11 Pro Max, Apple iPhone 6S, Product Connectivity technology:USBUsb, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Fast Charging"
"AccLoo PD 45W Universal Travel Adapter, International Travel Adapter with Three 2.4A USBA and One 3A USB-C Ports,All-in-One Worldwide Power Adapter for EU UK US AU Asia 150+ Countries(Black)",Product Sheet Size:type
"[2 PACK] 3 Way Multi Plug Adapter Socket Universal Travel Adaptor-Plug Extension For Kitchen Appliances, Office, Laptop, Tv, Indoor Lighting Shaver Plug Converter Power Adapter with Multiple Socket",Product Sheet Size:type
"30W Universal Power Adapter, 3V 4.5V 5V 6V 7.5V 9V 12V 2A AC/DC Switching Power Supply Charger with 8 Adaptor Tips for 3V-12V Household Electronics, Led Strip, Speakers, TV Box and More Devices","Product Compatible Devices:Router, Speakers, Product Connectivity technology:Usb;micro-usb, Product Power Source:Corded Electric, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Short Circuit Protection"
"Unidapt Uk To Us Plug Adaptor, Usa Travel Adapter With 3 Usb Ports, 1 Type C And 2 Pin Shaver Socket, 5 In 1 Grounded American Plug Adapter For Mexico Canada Thailand Usa And More (Type B)",Product Sheet Size:type
"PEGANT 30W USB-C PD GaN Fast Charger Wall Adapter Plug Type C, Compatible for iPhone 14 pro/14 plus/14/13/12/11,Samsung,Pixel,iPad,AirPods and more (Without Cable, White)","Product Compatible Devices:Cellular PhonesIPhone 14 Pro/ 14 Plug/ 14 / iPhone 13 / iPhone 12, Huawei P20 Lite, Apple iPhone 11 Pro, Huawei P30, Apple iPhone XR, Motorola Moto G7, Huawei P9, Google Pixel, Apple iPhone 11 Pro Ma, Product Connectivity technology:USBUSB Type C, Product Included Components:30W GaN Charger, Product Made in:China, Product Product-Type:Wall, Product Sheet Size:type, Product Special Feature:Fast Charging"
"PEGANT 30W USB-C PD GaN Fast Charger Wall Adapter Plug Type C, Compatible for iPhone 14 pro/14 plus/14/13/12/11,Samsung,Pixel,iPad,AirPods and more (C-C Cable, Black)","Product Compatible Devices:Cellular PhonesIPhone 14 Pro/ 14 Plug/ 14 / iPhone 13 / iPhone 12, Huawei P20 Lite, Apple iPhone 11 Pro, Huawei P30, Apple iPhone XR, Motorola Moto G7, Huawei P9, Google Pixel, Apple iPhone 11 Pro Ma, Product Connectivity technology:USBUSB Type C, Product Included Components:USB Fast Charger + USB-C to USB-C Cable, Product Made in:China, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Fast Charging"
"PEGANT 30W USB-C PD GaN Fast Charger Wall Adapter Plug Type C, Compatible for iPhone 14 pro/14 plus/14/13/12/11,Samsung,Pixel,iPad,AirPods and more (C-LTG Cable, Black)","Product Compatible Devices:Cellular PhonesIPhone 14 Pro/ 14 Plug/ 14 / iPhone 13 / iPhone 12, Huawei P20 Lite, Apple iPhone 11 Pro, Huawei P30, Apple iPhone XR, Motorola Moto G7, Huawei P9, Google Pixel, Apple iPhone 11 Pro Ma, Product Connectivity technology:USBUSB Type C, Product Included Components:USB Fast Charger + USB-C to Lightning cable, Product Made in:China, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Fast Charging"
"PEGANT 30W USB-C PD GaN Fast Charger Wall Adapter Plug Type C, Compatible for iPhone 14 pro/14 plus/14/13/12/11,Samsung,Pixel,iPad,AirPods and more (Without Cable, Black)","Product Compatible Devices:IPhone 14 Pro/14 Pro Max/14 Plus/14, , iPhone 13 Pro Max / 13 Pro / 13 / 12 / SE 2020 / 11 / 11 Pro / 11 Pro / SE 2020 / XS / XR / X / 8, etc., Samsung Galaxy S22 / S21+ / S21 / S20 / S20+ / S10 / S1, Product Connectivity technology:USBUSB Type C, Product Included Components:30W GaN Fast Charger, Product Made in:China, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Fast Charging"
"PEGANT 30W USB-C PD GaN Fast Charger Wall Adapter Plug Type C, Compatible for iPhone 14 pro/14 plus/14/13/12/11,Samsung,Pixel,iPad,AirPods and more (C-C Cable, White)","Product Compatible Devices:Cellular PhonesIPhone 14 Pro/ 14 Plug/ 14 / iPhone 13 / iPhone 12, Huawei P20 Lite, Apple iPhone 11 Pro, Huawei P30, Apple iPhone XR, Motorola Moto G7, Huawei P9, Google Pixel, Apple iPhone 11 Pro Ma, Product Connectivity technology:USBUSB Type C, Product Included Components:USB Fast Charger + USB-C to USB-C Cable, Product Made in:China, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Fast Charging"
"PEGANT 30W USB-C PD GaN Fast Charger Wall Adapter Plug Type C, Compatible for iPhone 14 pro/14 plus/14/13/12/11,Samsung,Pixel,iPad,AirPods and more (C-LTG Cable, White)","Product Compatible Devices:Cellular PhonesIPhone 14 Pro/ 14 Plug/ 14 / iPhone 13 / iPhone 12, Huawei P20 Lite, Apple iPhone 11 Pro, Huawei P30, Apple iPhone XR, Motorola Moto G7, Huawei P9, Google Pixel, Apple iPhone 11 Pro Ma, Product Connectivity technology:USBUSB Type C, Product Included Components:USB Fast Charger + USB-C to Lightning cable, Product Made in:China, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Fast Charging"
"CAROSKI-Universal Travel Adapter, Power Charger (5.4A) with Type-C PD 45W Quick Charging Adaptor with 1 year warranty -This Travel Adapter can be used in (USA, UK, EU AUS) &amp; over 200 Countries","Product Compatible Devices:TabletsIPhone, Product Connectivity technology:USBUsb, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Lightweight Design, Travel, Fast Charging"
"LENCENT USB Charger Plug, 4-Port USB Universal Travel Adaptor, 22W/5V 4.4A Wall Charger with UK/USA/EU/AUS Worldwide Travel Charger Adapter for iPhone, iPad, Android Phones, Tablets, and More","Product Compatible Devices:Phone,Laptops,AirPods, WatchIPhone Series, Samsung Series and more, Product Connectivity technology:USBUsb, Product Included Components:Instruction Manual, Product Made in:China, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:4-Port USB,US/UK/EU/AUS-Plug,High-speed Charging for Phone"
"Travel Adapter, Universal Power Plug, Worldwide All in One AC Power Adapter, using for Multi Sockets, USA/UK/AU/AE/EU with Lock and Unlock Button and Safety Shutter, USB",Product Sheet Size:type
"SAMSUNG EP-T6530 Fast Charging Adapter, 65 Watt, Black","Product Compatible Devices:Tablets, HandysSamsung, Product Connectivity technology:USBUsb, Product Included Components:Quick charging adapter Trio 65 watts, quick start guide, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Fast Charging"
"BS8546 Approved UAE/UK to EU/DE/FR/IT/ES Adaptor Plug, 3-Pin Electronic Appliance from UAE/UK/HK/KSA Adapt to 2-Pin EU Socket/Germany/France/Spain/Italy Socket with Safety Shutter (Black * 3 Pieces)","Product Made in:China, Product Sheet Size:type, Product Weight:50 Grams"
"BS8546 Approved UAE/UK to EU/DE/FR/IT/ES Adaptor Plug, 3-Pin Electronic Appliance from UAE/UK/HK/KSA Adapt to 2-Pin EU Socket/Germany/France/Spain/Italy Socket with Safety Shutter (Black * 1 Piece)","Product Made in:China, Product Sheet Size:type, Product Weight:50 Grams"
"Moha Multi Plug Power Extension Socket Adapter, 4 Way Universal Wall Electrical Extender Outlet, UK 3 Pin Electric Power Sockets for Home, Office, Kitchen (4 Way)","Product Shape:Rectangle, Product Sheet Size:type, Product Voltage:250 Volts"
"JOYROOM USB C Plug 30W Fast Charger PD 3.0 Charging USB-C Power Adapter USB C Charger Compatible with iPhone 14 Pro Max/13/12 series, Samsung Galaxy S22 S21 Ultra, Google Pixel 6, iPad Air, AirPods","Product Compatible Devices:Cellular PhonesGoogle Pixel,Iphone,Samsung Galaxy S22, Product Connectivity technology:USBUsb, Product Included Components:Usb c charger, Manual, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Travel"
"JOYROOM 30W USB C Charger PD 3.0 Charging USB-C Power Adapter USB C Plug Fast Charger Compatible with iPhone 14/13/12 series, Samsung Galaxy S22 S21 Ultra, Google Pixel 6, iPad Pro, AirPods etc","Product Compatible Devices:TabletsGoogle Pixel,Iphone,Samsung Galaxy S22, Product Connectivity technology:USBUsb, Product Included Components:Usb c charger, Manual, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Lightweight Design, Universal, USB C Wall Charge USB C Wall Charger for IPhone 14/14 pro/14 plus/ 14 pro max/13/13 Mini/13 Pro/13 Pro Max, iPhone12/12 Mini/12 Pro/12 Pro Max, iPhone 11/11 Pro/11 Pro"
"Promate Travel Adapter, All-In-One International Travel Power Charger with 20W Fast USB-C Charging Port, Qualcomm QC 3.0 and Smart Surge Safety for USA, EU, UK, AUS, Cellphones, TriPlug-PD20 White","Product Compatible Devices:Cellular PhonesApple iPhone 11 Pro, Samsung Galaxy Note 5, Apple iPhone 11 Pro Max, Apple iPhone 8 Plus, Product Connectivity technology:USBUsb, Product Made in:China, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Travel, Fast Charging"
"South African Large Plug Type M Adapter Convert to 3-pin Type G UAE/KSA/UK Socket, Grounded, 13A Fuse with Safety Shutter (White * 3 Pieces)","Product Made in:China, Product Sheet Size:type, Product Weight:70 Grams"
"South African Large Plug Type M Adapter Convert to 3-pin Type G UAE/KSA/UK Socket, Grounded, 13A Fuse with Safety Shutter (Black * 1 Piece)","Product Made in:China, Product Sheet Size:type, Product Weight:70 Grams"
"South African Large Plug Type M Adapter Convert to 3-pin Type G UAE/KSA/UK Socket, Grounded, 13A Fuse with Safety Shutter (Black * 3 Pieces)","Product Made in:China, Product Sheet Size:type, Product Weight:70 Grams"
"Eazeshop Universal Travel Adapter, International Power Adapter with High Speed 3 USB &amp; Type C Travel Charger, Travel Plug, Universal AC Outlet Plugs for EU UK AU US Asia 200+ Countries, Black",Product Sheet Size:type
"EU/USA to UK Plug Adapter with 3 USB and 1 Type C Port, LENCENT World to UK Universal Travel Adapter, European Euro 2 Pin USA American China Australia 3 Pin to British 3 Pin Socket",Product Sheet Size:type
"Fast USB C Charger, 20W Fast Charger Adapter PD Charger Block Type C Plug Compatible for iPhone 14 Pro Max 14 Pro 14 Plus 14 13 12 11 SE,Samsung, etc","Product Compatible Devices:Cellular PhonesApple iPhone 11 Pro, Apple iPhone XR, Apple iPhone 11 Pro Max, Apple iPhone SE, Product Connectivity technology:USBUsb, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Lightweight Design, Travel, Fast Charging"
"UGREEN Nexode USB C Charger [GaN Tech] 30W iPhone Charger Foldable iPad Charger Type C Wall Fast Charge USB Plug Mini USB-C Power Adapter for iPhone 14 Pro Max/13/12/11,iPad,Samsung,Xiaomi,Oneplus,etc","Product Compatible Devices:IPad Pro; iPad mini; iPad Air, etc., IPhone 14 Pro/14 Pro Max/14 Plus/14, , iPhone 13 Pro Max / 13 Pro / 13 / 12 / SE 2020 / 11 / 11 Pro / 11 Pro / SE 2020 / XS / XR / X / 8, etc., Samsung Galaxy A80, Product Connectivity technology:USBMini USB, Product Included Components:Instruction Manual, Product Language:English, Product Language/s:English, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Travel, Short Circuit Protection, Fast Charging"
"UGREEN Nexode USB C Charger [GaN Tech] 20W Mini USB-C Power Adapter iPhone Charger Type C Foldable Wall Fast Charger PD Charging USB Plug for iPhone 14 Pro Max/13/12/SE/11,Samsung,Xiaomi,Oneplus,etc","Product Compatible Devices:Samsung Galaxy A80/ A70/A60/A50/A40, A13 LTE, A32, M12 LTE, A03 LTE, A03s LTE, A22, A03 LTE, A23, A13, A12, A02, A03, A52, A53,etc., Huawei Mate X2/ Mate 40E Pro/ Mate 40/ Mate 30 Pro/ Mate 30/ Mate, Product Connectivity technology:USBMini USB, Product Included Components:Instruction Manual, Product Language:English, Product Language/s:English, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Travel, Short Circuit Protection, Fast Charging"
Rag &amp; Sak Universal International Travel Power 4 USB Adapter,Product Sheet Size:type
Universal Travel Adapter with 4 Ultra-Fast USB Port and 1 Ultra-Fast USB Type C Port and Power Socket,"Product Sheet Size:type, Product Weight:128 Grams"
"Universal Travel Adaptor Plug with 2 USB Ports, LENCENT International Power Adapter with UK/USA/EU/AUS Plug, Mini &amp; Compact, All-in-One Worldwide Travel Charger for Over 200 Countries, Black","Product Made in:China, Product Sheet Size:type, Product Weight:130 Grams"
"HUNTER 13A Multi-Plug UK UAE Adapter Fused 3-Way Universal Sockets with 3-way Switch, 1 Year Warranty",Product Sheet Size:type
"Max &amp; Max 35W Dual Ports USB, Type C GaN Series Fast Power Adapter Charger, Short-Circuit Protection Chip compatible with iPhone 14/13/12/11 Pro Max Plus, Samsung, Android iPad â€“ Black","Product Compatible Devices:Cellular PhonesIPhone 14 Pro/14 Pro Max/14 Plus/14, 13 Pro/13 Pro Max/13/13 mini, iPad Pro, iPhone 12 mini/12/12 Pro/12 Pro Max/ 11/11 Pro/11 Pro Max, iPhone XR / XS Max/XS/X/8, Samsung S23 S22 S21 N, Product Connectivity technology:USBUsb, Product Included Components:Instruction Manual, Product Made in:United Arab Emirates, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Travel, Short Circuit Protection, Fast Charging"
"Max &amp; Max 35W Dual Ports USB, Type C GaN Series Fast Power Adapter Charger, Short-Circuit Protection Chip compatible with iPhone 14/13/12/11 Pro Max Plus, Samsung, Android iPad â€“ White","Product Compatible Devices:Cellular PhonesIPhone 14 Pro/14 Pro Max/14 Plus/14, 13 Pro/13 Pro Max/13/13 mini, iPad Pro, iPhone 12 mini/12/12 Pro/12 Pro Max/ 11/11 Pro/11 Pro Max, iPhone XR / XS Max/XS/X/8, Samsung S23 S22 S21 N, Product Connectivity technology:USBUsb, Product Included Components:Instruction Manual, Product Made in:United Arab Emirates, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Travel, Short Circuit Protection, Fast Charging"
"Power Strip Extension Cord, Universal Plug Adapter with 2 USB A and 2 USB C Port for Multiple Devices, 2M Extension Cord, Desk USB Charging Station for Home Travel Office","Product Made in:China, Product Sheet Size:type"
"OWNIT 35.5W PD International Travel Adapter, Quick Charge 20W PD Dual Type-C Adapter with 1M PD USB C to Lightning Cable, QC 3.0 Universal Adapter with 3 Fast USB Ports for USA, UK and AUS with Pouch","Product Sheet Size:type, Product Style:Style: 35W PD- Cable PD"
"OWNIT 35.5W PD Travel Adapter, QC 3.0 Universal Adapter, International Travel Adapter with 20W PD Dual Type-C, Universal Adapter Plug with 3 Fast USB Ports for USA, UK and AUS with Zipper Pouch","Product Compatible Devices:Cellular PhonesApple iPhone 11 Pro, Apple iPhone 11 Pro Max, Product Connectivity technology:USBUsb, Product Included Components:Zipper Pouch, Product Product-Type:Wall Mount, Product Sheet Size:type, Product Special Feature:Fast Charging, Product Style:Style: 35W PD"
Ups C14 To Universal Female Socket Power Adapter Ac Plug,"Product Connectivity technology:Auxiliary, Product Sheet Size:type"
screen protector 5D Samsung Galaxy A7 2018,"Product Compatible Devices:CellphoneSamsung Galaxy A7, Product Material:Mixed s, Product Sheet Size:type"
Tempered Glass Screen Protector By Ineix For Samsung Galaxy A8 Plus (2018),"Product Compatible Devices:CellphoneSamsung Galaxy A8 Plus, Product Material:Tempered Glass, Product Sheet Size:type, Product Units:1.0 count"
Samsung Galaxy A8 PLUS (2018) Explosion-proof Tempered Glass Screen Protector,Product Sheet Size:type
